peanut_butter,roasted_beef,105
peanut_butter,tomato,58
peanut_butter,baked_potato,66
peanut_butter,kola_tea,64
peanut_butter,roasted_onion,31
peanut_butter,filbert,35
peanut_butter,smoked_pork,71
peanut_butter,gruyere_cheese,65
peanut_butter,malt,54
peanut_butter,mashed_potato,55
peanut_butter,parmesan_cheese,74
peanut_butter,grilled_beef,104
peanut_butter,potato_chip,23
peanut_butter,pork_liver,15
peanut_butter,boiled_beef,99
peanut_butter,french_bean,52
peanut_butter,uncured_pork,70
peanut_butter,fried_chicken,77
peanut_butter,pouching_tea,64
peanut_butter,roasted_filbert,72
peanut_butter,red_kidney_bean,54
peanut_butter,russian_cheese,67
peanut_butter,pinto_bean,52
peanut_butter,roasted_green_tea,70
peanut_butter,fried_pork,71
peanut_butter,fried_cured_pork,72
peanut_butter,green_tea,69
peanut_butter,brown_rice,55
peanut_butter,butter,69
peanut_butter,potato,55
peanut_butter,raw_potato,56
peanut_butter,wheat_bread,56
kidney_bean,red_bean,86
kidney_bean,navy_bean,86
kidney_bean,soybean,86
kidney_bean,red_kidney_bean,86
kidney_bean,french_bean,86
kidney_bean,beef,53
kidney_bean,raw_bean,86
kidney_bean,pinto_bean,86
kidney_bean,beer,54
kidney_bean,cognac,51
kidney_bean,mung_bean,86
kidney_bean,bean,86
kidney_bean,roasted_peanut,52
kidney_bean,snap_bean,86
kidney_bean,bantu_beer,55
kidney_bean,roasted_beef,56
kidney_bean,grilled_beef,54
kidney_bean,black_bean,86
kidney_bean,boiled_beef,53
apple_brandy,jamaican_rum,15
apple_brandy,passion_fruit,11
apple_brandy,red_wine,17
apple_brandy,bantu_beer,13
apple_brandy,port_wine,15
apple_brandy,strawberry,11
apple_brandy,beer,12
apple_brandy,cognac,16
apple_brandy,botrytized_wine,13
apple_brandy,wine,12
smoked_fish,pilchard,64
smoked_fish,horse_mackerel,64
smoked_fish,smoked_herring,66
smoked_fish,smoked_fatty_fish,64
smoked_fish,soybean,50
smoked_fish,black_tea,49
smoked_fish,herring,64
smoked_fish,raw_fatty_fish,64
smoked_fish,grilled_beef,53
smoked_fish,raw_beef,53
smoked_fish,keta_salmon,64
smoked_fish,beef,53
smoked_fish,eel,64
smoked_fish,lean_fish,67
smoked_fish,catfish,64
smoked_fish,raw_fish,64
smoked_fish,black_seabream,64
smoked_fish,fried_beef,54
smoked_fish,fish,64
smoked_fish,salmon,64
smoked_fish,fatty_fish,64
smoked_fish,tuna,64
smoked_fish,sweetfish,64
smoked_fish,smoked_salmon,64
smoked_fish,globefish,64
smoked_fish,pike,64
smoked_fish,sea_bass,64
smoked_fish,raw_lean_fish,67
smoked_fish,bantu_beer,47
smoked_fish,roasted_beef,54
smoked_fish,whitefish,64
smoked_fish,haddock,64
smoked_fish,cod,64
smoked_fish,boiled_beef,53
bitter_orange_peel_oil,grapefruit,5
snap_bean,red_bean,86
snap_bean,navy_bean,86
snap_bean,soybean,86
snap_bean,red_kidney_bean,88
snap_bean,french_bean,86
snap_bean,beef,55
snap_bean,raw_bean,86
snap_bean,pinto_bean,86
snap_bean,beer,54
snap_bean,cognac,51
snap_bean,mung_bean,86
snap_bean,bean,86
snap_bean,roasted_peanut,52
snap_bean,black_bean,86
snap_bean,bantu_beer,55
snap_bean,roasted_beef,58
snap_bean,grilled_beef,56
snap_bean,boiled_beef,55
loganberry,myrtleberry,52
loganberry,black_currant,54
loganberry,bilberry,55
loganberry,fermented_russian_black_tea,43
loganberry,european_cranberry,55
loganberry,guava,41
loganberry,ceylon_tea,43
loganberry,huckleberry,52
loganberry,dried_black_tea,43
loganberry,chokeberry,52
loganberry,elderberry,53
loganberry,crownberry,52
loganberry,blueberry,53
loganberry,blackberry,58
loganberry,bog_blueberry,52
loganberry,california_orange,41
loganberry,juniper_berry,52
loganberry,black_chokeberry,52
loganberry,red_currant,52
loganberry,rabbiteye_blueberry,52
loganberry,cloudberry,53
loganberry,raspberry,59
loganberry,wild_strawberry,53
loganberry,wild_raspberry,52
loganberry,wild_berry,52
loganberry,prune,13
loganberry,black_chokecherry,52
loganberry,black_raspberry,52
loganberry,crowberry,52
loganberry,cape_gooseberry,53
loganberry,berry,52
loganberry,cranberry,55
loganberry,cowberry,52
butterfat,butter,7
myrtleberry,black_currant,52
myrtleberry,bilberry,52
myrtleberry,black_chokecherry,52
myrtleberry,european_cranberry,52
myrtleberry,crownberry,52
myrtleberry,huckleberry,52
myrtleberry,black_raspberry,52
myrtleberry,crowberry,52
myrtleberry,elderberry,52
myrtleberry,blueberry,52
myrtleberry,blackberry,52
myrtleberry,bog_blueberry,52
myrtleberry,wild_raspberry,52
myrtleberry,black_chokeberry,52
myrtleberry,red_currant,52
myrtleberry,rabbiteye_blueberry,52
myrtleberry,cloudberry,52
myrtleberry,raspberry,52
myrtleberry,wild_strawberry,52
myrtleberry,juniper_berry,52
myrtleberry,wild_berry,52
myrtleberry,strawberry,52
myrtleberry,chokeberry,52
myrtleberry,cape_gooseberry,52
myrtleberry,berry,52
myrtleberry,cranberry,52
myrtleberry,cowberry,52
pork,boiled_chicken,80
pork,uncured_boiled_pork,115
pork,roasted_pork,115
pork,seal,44
pork,bacon,115
pork,roasted_cocoa,61
pork,uncured_pork,115
pork,cocoa,60
pork,fried_chicken,81
pork,ewe,44
pork,soybean,64
pork,frankfurter,44
pork,boiled_mutton,54
pork,chicken,80
pork,boiled_meat,44
pork,lamb,51
pork,raw_chicken,80
pork,raw_beef,97
pork,beef,97
pork,roasted_meat,44
pork,smoked_pork_belly,115
pork,cured_ham,47
pork,cured_pork,115
pork,beer,70
pork,roasted_beef,97
pork,uncured_smoked_pork,115
pork,turkey,45
pork,coffee,61
pork,fried_beef,97
pork,fried_pork,115
pork,raw_turkey,45
pork,mutton,52
pork,raw_peanut,55
pork,whale,46
pork,fried_cured_pork,115
pork,boiled_pork,115
pork,pork_sausage,115
pork,roasted_peanut,70
pork,butter,61
pork,roasted_turkey,46
pork,smoked_pork,115
pork,raw_lamb,51
pork,raw_pork,115
pork,bantu_beer,70
pork,roasted_lamb,51
pork,grilled_beef,98
pork,roasted_chicken,83
pork,veal,44
pork,grilled_pork,115
pork,boiled_beef,98
pork,cheddar_cheese,61
ethiopian_pepper,tabasco_pepper,36
ethiopian_pepper,ginger,16
ethiopian_pepper,fermented_russian_black_tea,16
ethiopian_pepper,capsicum_annuum,36
ethiopian_pepper,ceylon_tea,16
ethiopian_pepper,dried_green_tea,16
ethiopian_pepper,california_pepper,36
ethiopian_pepper,dried_black_tea,16
ethiopian_pepper,cayenne,36
ethiopian_pepper,malagueta_pepper,36
ethiopian_pepper,blackberry,15
ethiopian_pepper,pepper,36
ethiopian_pepper,green_bell_pepper,36
ethiopian_pepper,california_orange,17
ethiopian_pepper,kola_tea,16
ethiopian_pepper,mace,14
ethiopian_pepper,raspberry,15
ethiopian_pepper,ashanti_pepper,36
ethiopian_pepper,guinea_pepper,36
ethiopian_pepper,capsicum,36
ethiopian_pepper,long_pepper,36
ethiopian_pepper,strawberry,17
ethiopian_pepper,nutmeg,17
ethiopian_pepper,bell_pepper,36
red_bean,pinto_bean,86
red_bean,french_bean,86
red_bean,raw_bean,86
red_bean,black_bean,86
red_bean,navy_bean,86
red_bean,bean,86
red_bean,soybean,86
red_bean,mung_bean,86
red_bean,red_kidney_bean,86
mastic_gum_fruit_oil,mastic_gum_leaf_oil,8
tea,seychelles_tea,171
tea,cabernet_sauvignon_wine,63
tea,white_wine,80
tea,peppermint_oil,17
tea,chicken,62
tea,guava,71
tea,dried_green_tea,171
tea,raw_beef,79
tea,sauvignon_blanc_grape,66
tea,cognac,74
tea,orange,51
tea,matsutake,57
tea,coffee,86
tea,fried_beef,81
tea,ashanti_pepper,16
tea,coriander,23
tea,cooked_apple,69
tea,long_pepper,16
tea,bantu_beer,89
tea,nutmeg,17
tea,apricot,46
tea,fermented_russian_black_tea,171
tea,peppermint,29
tea,european_cranberry,64
tea,roasted_peanut,64
tea,dried_black_tea,171
tea,rum,76
tea,elderberry,43
tea,mate,31
tea,pepper,16
tea,sparkling_wine,59
tea,jasmine_tea,171
tea,champagne_wine,59
tea,brewed_tea,171
tea,roasted_chicken,71
tea,raspberry,73
tea,neroli,10
tea,concord_grape,66
tea,guinea_pepper,16
tea,swiss_cheese,65
tea,bell_pepper,36
tea,buckwheat,42
tea,israeli_orange,51
tea,marjoram,15
tea,apple,68
tea,roasted_cocoa,69
tea,plumcot,11
tea,cocoa,69
tea,rooibus_tea,171
tea,soybean,82
tea,black_tea,171
tea,ceylon_tea,171
tea,muscadine_grape,66
tea,beef,79
tea,french_fried_potato,58
tea,fermented_tea,171
tea,beer,88
tea,malagueta_pepper,16
tea,roasted_beef,81
tea,butter,67
tea,green_bell_pepper,16
tea,baked_potato,66
tea,red_wine,63
tea,kola_tea,171
tea,sauvignon_grape,66
tea,jamaican_rum,77
tea,gruyere_cheese,71
tea,cabernet_sauvignon_grape,66
tea,capsicum,16
tea,vanilla,39
tea,enokidake,56
tea,parmesan_cheese,74
tea,grilled_beef,80
tea,strawberry,86
tea,carrot,25
tea,boiled_beef,80
tea,japanese_plum,6
tea,dill,22
tea,black_currant,46
tea,passion_fruit,67
tea,bilberry,53
tea,fried_chicken,65
tea,pouching_tea,171
tea,rose_wine,60
tea,clove,20
tea,sherry,68
tea,roasted_green_tea,171
tea,cardamom,30
tea,cranberry,63
tea,cloudberry,45
tea,french_peppermint,30
tea,green_tea,171
tea,tomato,72
tea,raw_potato,53
tea,ylangylang,9
tea,mango,68
tea,muscat_grape,66
plum_brandy,whiskey,15
plum_brandy,jamaican_rum,16
bacon,boiled_chicken,84
bacon,uncured_boiled_pork,115
bacon,roasted_pork,115
bacon,frankfurter,48
bacon,coffee,61
bacon,uncured_pork,115
bacon,cocoa,60
bacon,fried_chicken,85
bacon,ewe,44
bacon,seal,44
bacon,boiled_mutton,54
bacon,chicken,84
bacon,lamb,55
bacon,raw_chicken,84
bacon,raw_beef,102
bacon,ham,47
bacon,roasted_peanut,72
bacon,french_fried_potato,55
bacon,beer,70
bacon,smoked_pork_belly,115
bacon,cured_ham,51
bacon,cured_pork,115
bacon,red_meat,44
bacon,roasted_meat,44
bacon,brown_rice,47
bacon,roasted_chicken,87
bacon,roasted_beef,102
bacon,uncured_smoked_pork,115
bacon,turkey,49
bacon,smoked_summer_sausage,44
bacon,beef,102
bacon,fried_beef,102
bacon,baked_potato,58
bacon,fried_pork,115
bacon,raw_turkey,49
bacon,roasted_cocoa,61
bacon,guineafowl,44
bacon,mutton,52
bacon,raw_peanut,57
bacon,whale,46
bacon,fried_cured_pork,115
bacon,boiled_pork,115
bacon,pork_sausage,119
bacon,meat,44
bacon,butter,61
bacon,roasted_turkey,50
bacon,smoked_pork,115
bacon,raw_lamb,55
bacon,raw_pork,115
bacon,bantu_beer,70
bacon,parmesan_cheese,67
bacon,roasted_lamb,55
bacon,grilled_beef,103
bacon,boiled_meat,44
bacon,smoked_sausage,45
bacon,veal,48
bacon,grilled_pork,115
bacon,boiled_beef,103
bacon,cheddar_cheese,65
lavender,french_lavender,39
lavender,tulip,6
lavender,carnation,5
lavender,wild_bergamot,7
lavender,lavender_oil,13
lavender,azalea,6
lavender,orchid,6
black_chokecherry,black_currant,52
black_chokecherry,bilberry,52
black_chokecherry,european_cranberry,53
black_chokecherry,crownberry,52
black_chokecherry,huckleberry,52
black_chokecherry,crowberry,52
black_chokecherry,elderberry,52
black_chokecherry,blueberry,52
black_chokecherry,blackberry,53
black_chokecherry,bog_blueberry,52
black_chokecherry,wild_raspberry,52
black_chokecherry,black_chokeberry,52
black_chokecherry,red_currant,52
black_chokecherry,rabbiteye_blueberry,52
black_chokecherry,cloudberry,53
black_chokecherry,raspberry,56
black_chokecherry,wild_strawberry,52
black_chokecherry,juniper_berry,52
black_chokecherry,wild_berry,52
black_chokecherry,black_raspberry,52
black_chokecherry,chokeberry,52
black_chokecherry,cape_gooseberry,52
black_chokecherry,berry,52
black_chokecherry,cranberry,52
black_chokecherry,cowberry,52
bergamot,lemon,9
bergamot,california_orange,9
european_cranberry,israeli_orange,55
european_cranberry,black_currant,57
european_cranberry,marjoram,16
european_cranberry,myrtle,13
european_cranberry,passion_fruit,53
european_cranberry,bilberry,69
european_cranberry,seychelles_tea,64
european_cranberry,brewed_tea,64
european_cranberry,rooibus_tea,65
european_cranberry,fermented_russian_black_tea,64
european_cranberry,french_lavender,16
european_cranberry,pouching_tea,64
european_cranberry,soybean,52
european_cranberry,black_tea,71
european_cranberry,blackberry,66
european_cranberry,sweet_grass_oil,11
european_cranberry,guava,58
european_cranberry,ceylon_tea,64
european_cranberry,lime,32
european_cranberry,muscadine_grape,56
european_cranberry,satsuma,28
european_cranberry,clove,19
european_cranberry,raspberry,72
european_cranberry,huckleberry,53
european_cranberry,sauvignon_blanc_grape,56
european_cranberry,strawberry,79
european_cranberry,dried_black_tea,64
european_cranberry,kola_tea,64
european_cranberry,chokeberry,52
european_cranberry,elderberry,58
european_cranberry,crownberry,53
european_cranberry,citrus_peel_oil,27
european_cranberry,fermented_tea,65
european_cranberry,mandarin,32
european_cranberry,kaffir_lime,32
european_cranberry,orange,55
european_cranberry,wild_strawberry,52
european_cranberry,blueberry,58
european_cranberry,roasted_green_tea,64
european_cranberry,berry,52
european_cranberry,kiwi,28
european_cranberry,dried_green_tea,64
european_cranberry,lavandin,11
european_cranberry,papaya,58
european_cranberry,california_orange,55
european_cranberry,jasmine_tea,64
european_cranberry,citrus,28
european_cranberry,black_chokeberry,52
european_cranberry,cranberry,102
european_cranberry,tangerine,33
european_cranberry,red_currant,52
european_cranberry,rabbiteye_blueberry,52
european_cranberry,cloudberry,64
european_cranberry,green_tea,64
european_cranberry,italian_lime,32
european_cranberry,lemon,37
european_cranberry,mexican_lime,33
